patch_id,papilla_id,x,y,size,perimeter,eccentricity,redness_score,a_channel,hue,saturation
76,2,186.46666666666667,185.0,15.0,14.278174593052023,0.8750734498437736,0.6485825451749327,128.53333333333333,10.333333333333334,82.2
77,2,221.35294117647058,163.52941176470588,17.0,12.82842712474619,0.4839775141824608,0.5386985309083944,128.23529411764707,3.235294117647059,68.3529411764706
77,6,207.27777777777777,165.83333333333334,18.0,14.071067811865476,0.6544379172197784,0.9047388231496909,128.77777777777777,4.388888888888889,114.55555555555556
77,19,198.46666666666667,172.13333333333333,15.0,13.65685424949238,0.924608471275346,1.068872450766799,128.53333333333333,4.133333333333334,135.46666666666667
77,30,186.72222222222223,185.16666666666666,18.0,14.071067811865476,0.8061744289751901,0.7557725661070529,129.0,9.166666666666666,95.61111111111111
77,33,183.73684210526315,188.5263157894737,19.0,14.278174593052023,0.6579064341577943,0.6126833382856158,128.42105263157896,14.0,77.6842105263158
78,1,250.89285714285714,162.07142857142856,28.0,20.82842712474619,0.9409254765208219,0.5913659581479652,128.35714285714286,12.535714285714286,75.0
78,4,224.3846153846154,164.05128205128204,39.0,25.899494936611667,0.9436831212349982,0.7615059296720195,128.66666666666666,3.9743589743589745,96.46153846153847
78,11,240.15625,164.09375,32.0,22.485281374238568,0.9309196199172145,0.8480569372356785,128.5625,5.0625,107.46875
78,13,207.27777777777777,165.83333333333334,18.0,14.071067811865476,0.6544379172197784,0.9047388231496909,128.77777777777777,4.388888888888889,114.55555555555556
78,29,198.46666666666667,172.13333333333333,15.0,13.65685424949238,0.924608471275346,1.068872450766799,128.53333333333333,4.133333333333334,135.46666666666667
78,34,249.45945945945945,176.0,37.0,22.727922061357855,0.7459484056580754,1.0623594622397579,147.1891891891892,5.378378378378378,125.51351351351352
78,42,224.0,179.3,20.0,14.48528137423857,0.7720103626247512,1.0065540945790081,147.7,6.75,118.7
78,49,233.93548387096774,180.90322580645162,31.0,21.727922061357855,0.3157959935750714,0.966881464385146,148.06451612903226,6.580645161290323,113.87096774193549
78,53,242.69230769230768,184.0,26.0,17.31370849898476,0.7202344566763148,0.8443698258976408,148.65384615384616,6.346153846153846,99.23076923076923
79,2,250.57692307692307,162.0769230769231,26.0,19.65685424949238,0.9333878997312748,0.6036833352670457,128.30769230769232,6.961538461538462,76.57692307692308
79,3,269.8333333333333,161.95833333333334,24.0,18.242640687119284,0.9418985136848389,0.6494795805032254,128.08333333333334,6.875,82.45833333333333
79,8,260.6666666666667,163.03030303030303,33.0,24.242640687119284,0.9685658536396792,0.7466306276917581,128.42424242424244,25.606060606060606,94.66666666666667
79,11,226.72727272727272,164.45454545454544,22.0,15.65685424949238,0.839664030737444,0.9341861521792317,129.0,4.545454545454546,118.18181818181819
79,13,240.15625,164.09375,32.0,22.485281374238568,0.9309196199172145,0.8480569372356785,128.5625,5.0625,107.46875
79,28,265.8125,172.625,16.0,13.071067811865476,0.7961649035520006,1.0807862360630527,140.75,2.3125,130.75
79,33,249.45945945945945,176.0,37.0,22.727922061357855,0.7459484056580754,1.0623594622397579,147.1891891891892,5.378378378378378,125.51351351351352
79,35,267.5882352941176,176.35294117647058,17.0,13.071067811865476,0.8196799244080512,1.1644366752739497,142.64705882352942,4.235294117647059,139.88235294117646
79,38,275.4666666666667,176.13333333333333,15.0,11.65685424949238,0.47609522856952347,1.0944442906574396,142.8,2.533333333333333,131.4
79,51,283.3529411764706,179.88235294117646,17.0,14.035533905932738,0.8788519714045739,1.2035115586366167,143.1764705882353,4.529411764705882,144.2941176470588
79,54,233.93548387096774,180.90322580645162,31.0,21.727922061357855,0.3157959935750714,0.966881464385146,148.06451612903226,6.580645161290323,113.87096774193549
79,59,263.47826086956525,183.26086956521738,23.0,15.899494936611664,0.7454587689579169,1.0476064389950355,148.91304347826087,4.913043478260869,123.0
79,63,242.69230769230768,184.0,26.0,17.31370849898476,0.7202344566763148,0.8443698258976408,148.65384615384616,6.346153846153846,99.23076923076923
79,65,272.84000000000003,186.24,25.0,17.31370849898476,0.6085637657926392,1.1298886274509803,149.04,5.28,132.6
79,66,250.53333333333333,187.33333333333334,15.0,11.65685424949238,0.7131795312507127,0.7885395189884232,148.06666666666666,5.733333333333333,92.86666666666666
80,0,269.8333333333333,161.95833333333334,24.0,18.242640687119284,0.9418985136848389,0.6494795805032254,128.08333333333334,6.875,82.45833333333333
80,2,260.84375,163.03125,32.0,23.414213562373092,0.9650922455768907,0.7429552335640138,128.375,21.09375,94.21875
80,25,265.8125,172.625,16.0,13.071067811865476,0.7961649035520006,1.0807862360630527,140.75,2.3125,130.75
80,38,267.5882352941176,176.35294117647058,17.0,13.071067811865476,0.8196799244080512,1.1644366752739497,142.64705882352942,4.235294117647059,139.88235294117646
80,41,275.5625,176.25,16.0,12.242640687119284,0.6017040856918728,1.0966219723183392,142.875,2.5625,131.625
80,48,283.4375,179.8125,16.0,12.82842712474619,0.9028464205896317,1.203680074971165,143.0625,4.5625,144.375
80,52,263.4782608695652,183.26086956521738,23.0,15.899494936611664,0.7454587689579169,1.0476064389950355,148.91304347826087,4.913043478260869,123.0
80,57,272.84,186.24,25.0,17.31370849898476,0.6085637657926392,1.1298886274509803,149.04,5.28,132.6
81,20,320.47058823529414,179.29411764705884,17.0,14.035533905932738,0.8240339319075403,0.7388474754852074,128.35294117647058,2.5294117647058822,93.70588235294117
82,5,324.29411764705884,182.41176470588235,17.0,15.035533905932738,0.9295670416466232,0.9279659007914179,128.7058823529412,1.411764705882353,117.52941176470588
94,2,186.04761904761904,185.71428571428572,21.0,17.106601717798213,0.8674478822109241,0.6885569391155155,128.47619047619048,14.904761904761905,87.28571428571429
94,5,182.20689655172413,191.0689655172414,29.0,23.692388155425117,0.8301735638346527,0.7229102499221692,129.79310344827587,8.275862068965518,91.17241379310344
94,6,177.84615384615384,195.9230769230769,26.0,17.31370849898476,0.7989682046920302,0.8974465442285512,129.07692307692307,4.538461538461538,113.5
